0	87
1	45
2	53
3	29
4	43
5	45
6	97
7	49
8	44
9	4
10	58
11	46
12	39
13	47
14	23
15	113
16	41
17	30
18	23
19	49
20	48
21	43
22	45
23	46
24	39
25	38
26	3
27	46
28	41
29	45
30	51
31	46
32	45
33	50
34	31
35	45
36	51
37	46
38	46
39	44
40	44
41	44
42	44
43	44
44	47
45	78
46	114
47	31
48	86
49	31
50	45
51	48
52	49
53	60
54	59
55	39
56	44
57	46
58	49
59	52
60	48
61	56
62	55
63	82
64	37
65	44
66	42
67	60
68	25
69	98
70	46
71	102
72	91
73	65
74	29
75	49
76	60
77	57
78	35
79	38
80	41
81	55
82	58
83	97
84	36
85	53
86	44
87	62
88	52
89	96
90	60
91	44
92	45
93	2
94	113
95	39
96	71
97	128
98	38
99	60
100	39
101	37
102	26
103	116
104	95
105	40
106	77
107	44
108	118
109	43
110	47
111	44
112	94
113	4
114	2
115	97
116	61
117	94
118	40
119	44
120	90
121	45
122	43
123	32
124	36
125	48
126	38
127	130
128	57
129	60
130	53
131	60
132	44
133	45
134	44
135	41
136	104
137	43
138	33
139	40
140	57
141	76
142	26
143	45
144	86
145	47
146	47
147	108
148	75
149	42
150	47
151	43
152	33
153	95
154	35
155	84
156	66
157	38
158	46
159	47
160	44
161	128
162	51
163	43
164	32
165	44
166	57
167	90
168	45
169	114
170	44
171	59
172	88
173	55
174	42
175	35
176	43
177	46
178	46
179	91
180	53
181	55
182	47
183	79
184	42
185	37
186	91
187	58
188	89
189	38
190	61
191	29
192	72
193	49
194	64
195	60
196	44
197	43
198	56
199	43
200	46
201	49
202	49
203	65
204	43
205	26
206	53
207	38
208	98
209	103
210	23
211	42
212	42
213	41
214	116
215	46
216	139
217	37
218	67
219	28
220	23
221	64
222	43
223	30
224	43
225	64
226	40
227	33
228	69
229	44
230	45
231	47
232	111
233	103
234	44
235	43
236	69
237	42
238	45
239	43
240	112
241	109
242	45
243	36
244	50
245	50
246	45
247	100
248	42
249	38
250	46
251	30
252	37
253	65
254	105
255	25
256	55
257	47
258	52
259	105
260	50
261	39
262	54
263	46
264	29
265	47
266	86
267	38
268	45
269	14
270	39
271	53
272	36
273	90
274	88
275	87
276	38
277	44
278	124
279	87
280	82
281	57
282	99
283	35
284	93
285	120
286	66
287	52
288	21
289	43
290	46
291	89
292	57
293	44
294	39
295	28
296	62
297	60
298	101
299	29
300	38
301	53
302	43
303	99
304	47
305	50
306	43
307	73
308	44
309	36
310	45
311	53
312	27
313	103
314	43
315	30
316	51
317	45
318	97
319	43
320	44
321	43
322	56
323	37
324	44
325	43
326	33
327	47
328	27
329	43
330	45
331	116
332	68
333	47
334	126
335	103
336	77
337	62
338	46
339	45
340	61
341	26
342	72
343	25
344	89
345	74
346	116
347	43
348	39
349	91
350	32
351	37
352	54
353	113
354	36
355	95
356	53
357	55
358	42
359	64
360	45
361	72
362	44
363	26
364	45
365	45
366	52
367	45
368	37
369	47
370	86
371	44
372	48
373	25
374	77
375	110
376	52
377	59
378	41
379	33
380	53
381	76
382	38
383	128
384	114
385	28
386	15
387	101
388	45
389	23
390	91
391	88
392	47
393	47
394	91
395	57
396	43
397	50
398	93
399	41
400	45
401	30
402	62
403	46
404	44
405	47
406	62
407	50
408	28
409	37
410	52
411	44
412	30
413	43
414	81
415	53
416	116
417	46
418	48
419	54
420	43
421	39
422	44
423	68
424	45
425	41
426	88
427	99
428	40
429	47
430	114
431	44
432	40
433	44
434	42
435	93
436	111
437	45
438	38
439	55
440	43
441	47
442	44
443	45
444	44
445	44
446	37
447	45
448	44
449	44
450	26
451	58
452	49
453	64
454	54
455	35
456	35
457	43
458	44
459	44
460	39
461	60
462	38
463	100
464	58
465	46
466	55
467	133
468	73
469	43
470	46
471	46
472	47
473	47
474	29
475	44
476	16
477	47
478	46
479	90
480	43
481	44
482	46
483	60
484	40
485	114
486	45
487	92
488	43
489	46
490	35
491	97
492	43
493	75
494	46
495	85
496	79
497	25
498	77
499	45
500	62
501	39
502	33
503	45
504	43
505	53
506	42
507	59
508	43
509	46
510	45
511	40
512	86
513	59
514	47
515	61
516	46
517	46
518	74
519	112
520	38
521	28
522	18
523	46
524	108
525	38
526	78
527	40
528	31
529	43
530	44
531	26
532	140
533	76
534	44
535	41
536	59
537	119
538	122
539	29
540	62
541	51
542	39
543	56
544	56
545	43
546	82
547	44
548	59
549	31
550	44
551	45
552	47
553	56
554	40
555	45
556	62
557	50
558	131
559	41
560	105
561	95
562	41
563	23
564	36
565	46
566	43
567	45
568	96
569	42
570	40
571	48
572	50
573	25
574	39
575	40
576	106
577	93
578	43
579	44
580	77
581	17
582	37
583	91
584	108
585	117
586	94
587	44
588	52
589	44
590	47
591	59
592	54
593	42
594	17
595	41
596	47
597	47
598	143
599	49
600	44
601	76
602	44
603	53
604	39
605	49
606	93
607	43
608	4
609	38
610	61
611	48
612	45
613	24
614	46
615	62
616	45
617	44
618	50
619	41
620	48
621	29
622	44
623	43
624	90
625	45
626	53
627	52
628	44
629	115
630	112
631	30
632	45
633	45
634	41
635	62
636	46
637	50
638	43
639	40
640	49
641	61
642	55
643	41
644	44
645	52
646	104
647	43
648	43
649	24
650	135
651	98
652	67
653	44
654	75
655	107
656	42
657	109
658	99
659	24
660	51
661	82
662	32
663	73
664	49
665	48
666	81
667	45
668	72
669	106
670	34
671	53
672	37
673	38
674	37
675	47
676	47
677	45
678	44
679	23
680	118
681	84
682	38
683	51
684	48
685	116
686	44
687	55
688	53
689	39
690	27
691	60
692	89
693	29
694	79
695	38
696	106
697	44
698	25
699	39
700	125
701	58
702	43
703	50
704	44
705	62
706	59
707	45
708	60
709	45
710	33
711	48
712	52
713	27
714	102
715	35
716	95
717	116
718	28
719	45
720	98
721	56
722	44
723	118
724	41
725	113
726	64
727	44
728	57
729	46
730	85
731	41
732	48
733	58
734	43
735	32
736	63
737	38
738	41
739	30
740	50
741	56
742	23
743	46
744	96
745	18
746	93
747	43
748	73
749	49
750	47
751	97
752	59
753	32
754	101
755	46
756	47
757	60
758	54
759	44
760	81
761	34
762	52
763	70
764	50
765	54
766	62
767	30
768	39
769	10
770	55
771	57
772	89
773	48
774	47
775	39
776	81
777	78
778	66
779	27
780	52
781	83
782	43
783	69
784	46
785	48
786	121
787	66
788	46
789	114
790	46
791	37
792	37
793	63
794	52
795	45
796	53
797	55
798	44
799	45
800	38
801	37
802	105
803	53
804	94
805	45
806	120
807	54
808	70
809	45
810	34
811	48
812	44
813	45
814	104
815	23
816	48
817	39
818	107
819	45
820	42
821	33
822	44
823	43
824	72
825	37
826	98
827	43
828	39
829	58
830	44
831	50
832	6
833	46
834	84
835	100
836	45
837	44
838	46
839	88
840	58
841	93
842	67
843	66
844	43
845	43
846	34
847	43
848	49
849	58
850	35
851	118
852	86
853	43
854	43
855	39
856	45
857	44
858	59
859	45
860	23
861	46
862	46
863	64
864	88
865	85
866	46
867	50
868	45
869	46
870	50
871	43
872	43
873	43
874	44
875	41
876	96
877	41
878	99
879	76
880	44
881	36
882	31
883	45
884	63
885	43
886	43
887	43
888	46
889	43
890	43
891	98
892	43
893	45
894	98
895	44
896	46
897	44
898	43
899	24
900	112
901	44
902	44
903	45
904	57
905	22
906	90
907	94
908	39
909	33
910	123
911	47
912	68
913	138
914	46
915	43
916	45
917	26
918	59
919	44
920	43
921	45
922	54
923	35
924	86
925	44
926	55
927	55
928	45
929	60
930	11
931	107
932	94
933	45
934	43
935	44
936	77
937	36
938	54
939	47
940	38
941	80
942	113
943	92
944	46
945	84
946	60
947	45
948	56
949	99
950	36
951	45
952	57
953	111
954	44
955	48
956	73
957	60
958	105
959	129
960	51
961	29
962	95
963	43
964	44
965	42
966	87
967	44
968	43
969	77
970	73
971	45
972	93
973	36
974	85
975	39
976	43
977	57
978	41
979	109
980	32
981	45
982	62
983	38
984	38
985	43
986	46
987	119
988	43
989	80
990	110
991	51
992	37
993	46
994	33
995	28
996	120
997	83
998	112
999	55
1000	95
1001	42
1002	43
1003	32
1004	93
1005	103
1006	46
1007	60
1008	42
1009	45
1010	105
1011	118
1012	40
1013	114
1014	46
1015	44
1016	3
1017	40
1018	81
1019	40
1020	102
1021	113
1022	76
1023	57
1024	55
1025	39
1026	76
1027	29
1028	45
1029	45
1030	88
1031	50
1032	101
1033	44
1034	44
1035	44
1036	36
1037	113
1038	21
1039	45
1040	71
1041	44
1042	93
1043	42
1044	106
1045	48
1046	107
1047	73
1048	36
1049	50
1050	45
1051	45
1052	88
1053	43
1054	47
1055	94
1056	74
1057	89
1058	34
1059	118
1060	45
1061	87
1062	44
1063	117
1064	47
1065	36
1066	94
1067	42
1068	37
1069	46
1070	93
1071	28
1072	68
1073	46
1074	104
1075	43
1076	116
1077	97
1078	51
1079	115
1080	36
1081	90
1082	44
1083	43
1084	100
1085	73
1086	54
1087	42
1088	44
1089	38
1090	43
1091	88
1092	31
1093	46
1094	75
1095	43
1096	44
1097	59
1098	45
1099	110
1100	94
1101	60
1102	44
1103	31
1104	111
1105	38
1106	142
1107	9
1108	44
1109	120
1110	57
1111	44
1112	122
1113	44
1114	55
1115	45
1116	43
1117	39
1118	146
1119	89
1120	53
1121	99
1122	45
1123	54
1124	57
1125	121
1126	86
1127	50
1128	44
1129	46
1130	116
1131	39
1132	26
1133	119
1134	46
1135	41
1136	44
1137	52
1138	44
1139	45
1140	46
1141	43
1142	26
1143	44
1144	39
1145	39
1146	46
1147	36
1148	69
1149	112
1150	54
1151	53
1152	46
1153	104
1154	46
1155	128
1156	68
1157	46
1158	27
1159	107
1160	41
1161	95
1162	54
1163	67
1164	44
1165	42
1166	25
1167	39
1168	91
1169	27
1170	46
1171	41
1172	100
1173	109
1174	43
1175	99
1176	124
1177	33
1178	88
1179	62
1180	100
1181	44
1182	45
1183	44
1184	44
1185	78
1186	94
1187	33
1188	46
1189	103
1190	31
1191	3
1192	49
1193	43
1194	46
1195	44
1196	56
1197	44
1198	104
1199	44
1200	50
1201	29
1202	84
1203	50
1204	33
1205	62
1206	39
1207	32
1208	35
1209	117
1210	45
1211	44
1212	33
1213	106
1214	79
1215	109
1216	89
1217	81
1218	71
1219	39
1220	89
1221	93
1222	39
1223	43
1224	39
1225	75
1226	151
1227	45
1228	60
1229	53
1230	44
1231	47
1232	59
1233	118
1234	55
1235	80
1236	98
1237	43
1238	37
1239	84
1240	95
1241	43
1242	38
1243	86
1244	47
1245	91
1246	43
1247	49
1248	37
1249	44
1250	42
1251	42
1252	44
1253	17
1254	144
1255	105
1256	94
1257	44
1258	46
1259	43
1260	36
1261	45
1262	35
1263	74
1264	39
1265	86
1266	42
1267	50
1268	138
1269	33
1270	46
1271	47
1272	45
1273	132
1274	41
1275	60
1276	60
1277	83
1278	47
1279	44
1280	27
1281	51
1282	64
1283	44
1284	41
1285	44
1286	55
1287	129
1288	41
1289	96
1290	42
1291	39
1292	34
1293	103
1294	42
1295	29
1296	113
1297	44
1298	52
1299	72
1300	95
1301	65
1302	52
1303	92
1304	43
1305	45
1306	54
1307	69
1308	112
1309	46
1310	98
1311	27
1312	44
1313	37
1314	40
1315	43
1316	46
1317	47
1318	42
1319	68
1320	44
1321	91
1322	45
1323	11
1324	76
1325	60
1326	42
1327	47
1328	43
1329	36
1330	38
1331	44
1332	45
1333	39
1334	130
1335	32
1336	42
1337	61
1338	46
1339	43
1340	42
1341	48
1342	82
1343	44
1344	62
1345	42
1346	60
1347	48
1348	76
1349	86
1350	76
1351	45
1352	44
1353	75
1354	27
1355	80
1356	44
